filename,title,journal,date,test,hrRat,ipRat,userRat,creatorRat
IJHS-2002_Model_Citizenship_Cyprus,World Heritage as a Model for Citizenship: the case of Cyprus,International Journal of Heritage Studies,2002-06-28,0,-1.0,-1.0,-1.0,-1.0
JWIP-2005_Asian_Perspectives_TRIPS,Asian Perspectives on Post-Trips Issues in Intellectual Property,Journal of World Intellectual Property,2005-10-03,0,-1.0,-1.0,-1.0,-1.0
IJCP-1997_Auction_Mauerbach_Treasure,,International Journal of Cultural Property,2007-05-09,0,-1.0,-1.0,-1.0,-1.0
JIPL-2008_Cybersquatting_Combat_Advertising,-,Journal of World Intellectual Property,2008-03-12,1,0.11322187059359975,0.8867781294064002,0.03265666372462489,0.04766107678729038
JWIP-1998_Silhouette_Hartlauer_Europe,-,Journal of World Intellectual Property,2005-10-14,0,-1.0,-1.0,-1.0,-1.0
IJCP-1997_Fate_Koenigs_Collection,The Fate of the Koenigs Collection: Public and Private International Law Aspects,International Journal of Cultural Property,2007-05-09,0,-1.0,-1.0,-1.0,-1.0
JIPL-2010_Copyright_Music,Is copyright good for music? Andreas Rahmatian*,Journal of Intellectual Property Law,2010-10-29,0,-1.0,-1.0,-1.0,-1.0
JWIP-2016_Enforcing_IPRs_Global,Enforcing IPRs Through Investor-State Dispute Settlement: A Paradigm Shift in Global IP Practice,Journal of World Intellectual Property,2016-03-11,0,-1.0,-1.0,-1.0,-1.0
IJCP-2012_Goods_Economics_Identity,-,International Journal of Cultural Property,2012-04-20,0,-1.0,-1.0,-1.0,-1.0
IJHS-2003_NZ_Museums_Revenue,Exhibiting enterprise: how New Zealand museums generate revenue,International Journal of Heritage Studies,2003-11-12,0,-1.0,-1.0,-1.0,-1.0
IJHS-1998_Identity_Education_Wales,,International Journal of Heritage Studies,2006-10-16,0,-1.0,-1.0,-1.0,-1.0
JIPL-2010_Threshold_Industrial_Diverge,Setting the threshold for industrial application: the UK diverges from Europe Robert Fitt and Edward Nodder*,Journal of Intellectual Property Law,2010-07-08,0,-1.0,-1.0,-1.0,-1.0
JWIP-2016_International_Coercion_Diffusion,International Coercion and the Diffusion of Regulatory Data Protection,Journal of World Intellectual Property,2016-03-11,0,-1.0,-1.0,-1.0,-1.0
JWIP-2007_Patents_Access_Antiretrovial,Patents and Access to Antiretroviral Medicines in Vietnam after World Trade Organization Accession,Journal of World Intellectual Property,2007-09-05,1,3.949834270964583e-07,0.9999996050165729,0.2638888888888889,0.21296296296296297
IJHS-2018_Transcendent_Myths_Mundane,Transcendent myths mundane objects: setting the material scene in rock soul and country museums,International Journal of Heritage Studies,2018-01-25,0,-1.0,-1.0,-1.0,-1.0
IJCP-2010_Compensation_Spoils_Russia,-,International Journal of Cultural Property,2010-09-13,1,0.9321314564532345,0.06786854354676541,0.03793103448275862,0.039655172413793106
JWIP-2017_Monopoly_Openness_Pharmaceutical,-,Journal of World Intellectual Property,2017-10-26,1,1.0089309966701885e-06,0.9999989910690033,0.21514423076923078,0.09735576923076923
IJCP-2014_Antiquities_Museums_Internationalism,-,International Journal of Cultural Property,2014-11-21,0,-1.0,-1.0,-1.0,-1.0
JWIP-2000_Threat_Domain_Trademark,The Threat of Domain Names to the Trademark System,Journal of World Intellectual Property,2005-10-12,1,1.653551522132699e-05,0.9999834644847787,0.037109375,0.078125
IJCP-2015_State_Immunity_Loan,-,International Journal of Cultural Property,2015-09-18,0,-1.0,-1.0,-1.0,-1.0
IJCP-2001_White_Black_Art,White Law Black Art,International Journal of Cultural Property,2002-01-02,0,-1.0,-1.0,-1.0,-1.0
IJCP-2006_PIMA_Ethics_Pacific,PIMA Code of Ethics for Pacific Islands Museums and Cultural  Centres&#8212;Canberra Australia February 2006,International Journal of Cultural Property,2007-02-20,1,0.8115790858369066,0.18842091416309356,0.10144927536231885,0.028985507246376812
JWIP-2014_Negotiations_Ambiguities_Treaty,Patent Law Treaty: Promises Not DeliveredHow the Negotiations Resulted in Ambiguities in the Treaty,Journal of World Intellectual Property,2014-12-11,1,0.4127631710014126,0.5872368289985874,0.11188811188811189,0.057692307692307696
IJCP-2016_Aboriginal_Development_Food,-,International Journal of Cultural Property,2016-02-29,0,-1.0,-1.0,-1.0,-1.0
JWIP-2019_Odre_Public_Embryo,The limits of ordre public and morality for the patentability of human embryonic stem cell inventions,Journal of World Intellectual Property,2019-03-06,1,2.3849290151657505e-06,0.999997615070985,0.08384710234278668,0.19482120838471023
IJCP-1998_Property_Protection_Sweden,-,International Journal of Cultural Property,1999-02-22,1,0.9984753314244809,0.0015246685755192792,0.07747489239598278,0.16642754662840745
JWIP-2006_Authors_Copyright_Islamic,Author's Copyright: An Islamic Perspective,Journal of World Intellectual Property,2006-04-20,0,-1.0,-1.0,-1.0,-1.0
IJCP-2005_Digital_Aboriginal_Remix_,Gone Digital: Aboriginal Remix and the Cultural Commons,International Journal of Cultural Property,2005-10-05,0,-1.0,-1.0,-1.0,-1.0
IJCP-1994_Return_Property_Russia,Contemporary Legal Problems of Return of Cultural Property to its Country of Origin in Russia and the Confederation of Independent States,International Journal of Cultural Property,2007-05-09,0,-1.0,-1.0,-1.0,-1.0
JWIP-2014_Nature_Coauthor_Products,Nature the CoAuthor of Its Products? An Analysis of the Recent Controversy Over Rejected AOC Wines in France,Journal of World Intellectual Property,2014-08-26,0,-1.0,-1.0,-1.0,-1.0
IJHS-2004_Churchill_Roosevelt_Heritage,The Churchill–Roosevelt Bases of 1940: The Question of Heritage in their Adaptive Reuse,International Journal of Heritage Studies,2004-05-17,0,-1.0,-1.0,-1.0,-1.0
IJHS-2002_Differ_English_German,Agreeing to Differ? English and German conservation practices as alternative models for European notions of the built past,International Journal of Heritage Studies,2003-01-24,0,-1.0,-1.0,-1.0,-1.0
JIPL-2009_One_Year_On,Obvious to try one year on Paul England*,Journal of Intellectual Property Law,2009-01-29,1,1.1864736875243236e-05,0.9999881352631248,0.0622568093385214,0.13229571984435798
IJCP-2001_Restricting_Artistic_Patrimony,Restricting international trade in the national artistic patrimony: economic rationale and policy instruments,International Journal of Cultural Property,2001-06-19,0,-1.0,-1.0,-1.0,-1.0
JWIP-2015_Mashup_Exceptions_Jordan,-,Journal of World Intellectual Property,2015-06-15,1,0.05706348170785667,0.9429365182921433,0.40625,0.375
IJCP-2007_Malibu_Rome_Antiquities,From Malibu to Rome: Further Developments on the Return of  Antiquities,International Journal of Cultural Property,2007-08-28,0,-1.0,-1.0,-1.0,-1.0
JWIP-2013_Disclose_Software_Information,Compelling to Disclose Software Interoperable Information: A Risk for Innovation or a Balanced Solution?,Journal of World Intellectual Property,2013-05-17,1,2.787160458961322e-06,0.9999972128395411,0.20949263502454993,0.1734860883797054
JIPL-2018_Damages_Profits_Irish,General damages and an account of profits—an Irish innovation? David Brodsky*,Journal of Intellectual Property Law,2018-06-25,0,-1.0,-1.0,-1.0,-1.0
JIPL-2006_Google_Print,,Journal of Intellectual Property Law,2006-10-27,0,-1.0,-1.0,-1.0,-1.0
IJCP-2010_IP_Mystics_Wisdom,Intellectual Property for Mystics? Considerations on Protecting Traditional Wisdom Systems,International Journal of Cultural Property,2010-10-28,1,0.9293365584344637,0.07066344156553617,0.11784511784511785,0.2356902356902357
IJCP-2018_Saving_Hasankeyf_Limits,-,International Journal of Cultural Property,2018-03-15,0,-1.0,-1.0,-1.0,-1.0
IJCP-2008_Protected_NZ_Late,The Protected Objects Act in New Zealand: Too Little Too Late?,International Journal of Cultural Property,2008-09-03,0,-1.0,-1.0,-1.0,-1.0
JWIP-1998_Plant_Breeders_Rights_India,Introducing Plant Breeders' Rights in India,Journal of World Intellectual Property,2005-10-14,0,-1.0,-1.0,-1.0,-1.0
IJCP-1997_Evaluating_Property_Economic,Evaluating Cultural Property: The Economic Approach,International Journal of Cultural Property,2007-05-09,1,0.9994213827291815,0.0005786172708184826,0.033783783783783786,0.11824324324324324
JIPL-2010_Dr_No_Trademark,Dr No in trade mark country: a Dutch point of view Paul Reeskamp*,Journal of Intellectual Property Law,2010-01-20,0,-1.0,-1.0,-1.0,-1.0
IJCP-1999_Aboriginal_Rights_Canada,Aboriginal rights to cultural property in Canada,International Journal of Cultural Property,1999-11-02,0,-1.0,-1.0,-1.0,-1.0
IJCP-2018_Frauds_Forgeries_Fakes,-,International Journal of Cultural Property,2018-06-20,1,0.9875661262548151,0.01243387374518495,0.02304147465437788,0.02457757296466974
JIPL-2005_Judgement_IP_Harts,,Journal of Intellectual Property Law,2005-11-08,0,-1.0,-1.0,-1.0,-1.0
JIPL-2013_Choreographers_Moral_Integrity,Choreographers’ moral right of integrity Francis Yeoh*,Journal of Intellectual Property Law,2013-01-02,0,-1.0,-1.0,-1.0,-1.0
JIPL-2014_Alligators_Crocodiles_Guayana,Alligators crocodiles and cutlasses: trade mark infringement in Guyana Don Arp Jr.*,Journal of Intellectual Property Law,2014-11-24,0,-1.0,-1.0,-1.0,-1.0
IJHS-2013_Interpreting_Alternative_Media,It’s hard to be down when you’re up: interpreting cultural heritage through alternative media,International Journal of Heritage Studies,2012-12-12,0,-1.0,-1.0,-1.0,-1.0
IJCP-2008_Nature_Culture_Context,Nature and Culture: A New World Heritage Context,International Journal of Cultural Property,2008-04-09,1,0.9995169428898908,0.00048305711010925283,0.030944625407166124,0.03745928338762215
JWIP-2010_China_IP_Expression,It's Easily Done: The ChinaIntellectual Property Rights Enforcement Dispute and the Freedom of Expression,Journal of World Intellectual Property,2010-08-16,1,1.6137290300661082e-05,0.9999838627096993,0.41404358353510895,0.423728813559322
IJCP-2012_Web_Applied_Anthropology,-,International Journal of Cultural Property,2012-11-30,0,-1.0,-1.0,-1.0,-1.0
IJHS-1997_Post_Independence_Belarus,,International Journal of Heritage Studies,2006-10-16,1,0.9994655573192683,0.0005344426807317155,0.06936416184971098,0.16473988439306358
JWIP-2004_Liberalization_Antitrust_Licensing,Liberalization of Antitrust Rules for IP Licensing,Journal of World Intellectual Property,2005-10-11,0,-1.0,-1.0,-1.0,-1.0
IJHS-2000_Management_Agenda_Research,Community-based Heritage Management: a case study and agenda for research,International Journal of Heritage Studies,2001-12-14,1,0.9999292473194038,7.075268059620816e-05,0.07407407407407407,0.06172839506172839
JIPL-2016_Red_Sole_Diaries,‘Red Sole Diaries’: a tale on the enforcement of Louboutin’s position mark Carina Gommers and Eva De Pauw*,Journal of Intellectual Property Law,2016-03-21,0,-1.0,-1.0,-1.0,-1.0
IJHS-1997_Representation_Shaker_Village,,International Journal of Heritage Studies,2006-10-16,0,-1.0,-1.0,-1.0,-1.0
JIPL-2018_Post_Application_China,Post-application evidence of bad faith in China’s Trade Mark Law Jyh-An Lee and Hui Huang*,Journal of Intellectual Property Law,2018-04-06,0,-1.0,-1.0,-1.0,-1.0
JWIP-2006_Elements_User_Sharing,Elements for Legislation in User Countries to Meet the Fair and Equitable Benefit-Sharing Commitment,Journal of World Intellectual Property,2006-02-15,0,-1.0,-1.0,-1.0,-1.0
IJHS-2015_Popular_Demands_Graffiti,Popular demands do not fit in ballot boxes: graffiti as intangible heritage at the Iglesia de San Francisco Santiago?,International Journal of Heritage Studies,2015-07-23,0,-1.0,-1.0,-1.0,-1.0
JIPL-2012_Rights_Twitter_Account,Who has the right to a Twitter account and its followers? Nigel Miller*,Journal of Intellectual Property Law,2011-12-22,0,-1.0,-1.0,-1.0,-1.0
IJHS-2002_Designating_Korreweg_Groningen,Consequences of Designating the Recent Past: Korreweg-district Groningen The Netherlands,International Journal of Heritage Studies,2002-03-09,1,0.9155290390786057,0.08447096092139421,0.018050541516245487,0.021660649819494584
IJCP-1993_Right_Historic_Wreck,Who has a Right to Historic Wrecks and Wreckage?,International Journal of Cultural Property,2007-05-09,0,-1.0,-1.0,-1.0,-1.0
JWIP-2002_Network_Copyright_China,Network Copyright Rules in the People's Republic of China,Journal of World Intellectual Property,2005-10-12,0,-1.0,-1.0,-1.0,-1.0
JIPL-2005_Walking_Groundless_Threats,,Journal of Intellectual Property Law,2005-11-08,0,-1.0,-1.0,-1.0,-1.0
JIPL-2016_Evidence_For_Policy,Evidence policy and ‘evidence for policy’ Thomas Dillon*,Journal of Intellectual Property Law,2016-02-10,0,-1.0,-1.0,-1.0,-1.0
IJCP-2013_Coherence_Concept_Examination,-,International Journal of Cultural Property,2013-12-10,0,-1.0,-1.0,-1.0,-1.0
IJCP-2009_Pacific_Discourses_Heritage,Pacific Discourses About Cultural Heritage and Its Protection: An Introduction,International Journal of Cultural Property,2009-11-25,0,-1.0,-1.0,-1.0,-1.0
JIPL-2009_Lanham_Monopoly_Phobia,The Lanham Act and the trade mark monopoly phobia Mohammad Amin Naser*,Journal of Intellectual Property Law,2009-04-02,0,-1.0,-1.0,-1.0,-1.0
IJCP-2009_Rong_Chuuk_Micronesia,Keeping  Rong from Wrong: The Identification and Protection of Traditional Intellectual Property in Chuuk Federated States of Micronesia,International Journal of Cultural Property,2009-11-25,0,-1.0,-1.0,-1.0,-1.0
IJCP-2013_Politics_Preservation_Privileging,-,International Journal of Cultural Property,2014-02-27,1,0.9999935173180544,6.482681945620271e-06,0.046511627906976744,0.09302325581395349
IJCP-2002_Heritage_Universalism_Globalization,World Heritage between Universalism and Globalization,International Journal of Cultural Property,2003-01-30,0,-1.0,-1.0,-1.0,-1.0
JIPL-2007_Shapes_Colours_Canada,Protection of shapes and colour marks in Canada Gary Partington*,Journal of Intellectual Property Law,2007-11-21,0,-1.0,-1.0,-1.0,-1.0
IJHS-2003_Prison_Archaeology_Gaol,Prison Heritage Public History and Archaeology at Fannie Bay Gaol Northern Australia,International Journal of Heritage Studies,2003-04-08,0,-1.0,-1.0,-1.0,-1.0
IJHS-2010_Learning_Difficulties_Sites,Including people with learning difficulties in cultural and heritage sites,International Journal of Heritage Studies,2010-04-08,0,-1.0,-1.0,-1.0,-1.0
JWIP-2001_Plant_Varieties_China,Protection of Plant Varieties in China,Journal of World Intellectual Property,2005-10-13,0,-1.0,-1.0,-1.0,-1.0
IJHS-2018_Investigating_Stakeholders_Understanding,I just dont ever use that word: investigating stakeholders understanding of heritage,International Journal of Heritage Studies,2018-03-26,0,-1.0,-1.0,-1.0,-1.0
IJHS-2010_Remembering_Future_NI,Whatever you say say something: remembering for the future in Northern Ireland,International Journal of Heritage Studies,2010-05-27,0,-1.0,-1.0,-1.0,-1.0
JIPL-2016_Trade_Secrets_Property,Treating trade secrets as property: a jurisprudential inquiry in search of coherency Smriti Tripathi*,Journal of Intellectual Property Law,2016-11-04,1,0.009727480998755499,0.9902725190012444,0.11627906976744186,0.1821705426356589
IJHS-1999_Environmental_Interpretation_Denmark,,International Journal of Heritage Studies,2006-10-16,0,-1.0,-1.0,-1.0,-1.0
IJHS-2000_Contemporary_Communism_Romania,An Unwanted Past: contemporary tourism and the heritage of communism in Romania,International Journal of Heritage Studies,2001-12-14,0,-1.0,-1.0,-1.0,-1.0
JIPL-2011_Columbia_Peru_FTA,The EU and Colombia/Peru Free Trade Agreement on GIs: adjusting Colombian and Peruvian national laws? Patricia Covarrubia*,Journal of Intellectual Property Law,2011-04-09,0,-1.0,-1.0,-1.0,-1.0
IJCP-2005_Museums_Property_Internationalist,Museums and Cultural Property: A Retreat from the Internationalist  Approach,International Journal of Cultural Property,2005-07-22,0,-1.0,-1.0,-1.0,-1.0
IJHS-1998_Estimating_Benefits_Gallery,,International Journal of Heritage Studies,2006-10-16,0,-1.0,-1.0,-1.0,-1.0
IJCP-2002_Ciceros_Roman_Ethics,Cicero's Prosecution of Gaius Verres: A Roman View of the Ethics of Acquisition of Art,International Journal of Cultural Property,2002-07-18,0,-1.0,-1.0,-1.0,-1.0
IJHS-2004_Corporations_Commemoration_Lloyds,Corporations and commemoration: first world war remembrance Lloyds TSB and the national memorial arboretum,International Journal of Heritage Studies,2004-11-05,1,0.998755674949092,0.001244325050908093,0.025597269624573378,0.020477815699658702
JIPL-2018_Designing_Singapore_Regime,Designing for the future—2017 reforms to Singapore’s registered designs regime Simon Seow and William Kwek*,Journal of Intellectual Property Law,2018-04-03,0,-1.0,-1.0,-1.0,-1.0
IJHS-2009_Birthplace_Australian_Multiculturalism,‘The Birthplace of Australian Multiculturalism?’ Retrospective Commemoration Participatory Memoralisation and Official Heritage,International Journal of Heritage Studies,2009-07-17,1,0.9999817322545568,1.826774544319526e-05,0.0657672849915683,0.050590219224283306
JIPL-2011_Horizontal_Commercial_Sophisticated,Horizontal patents commercial benefit and sophisticated patent strategies Oliver Baldus*,Journal of Intellectual Property Law,2011-05-13,0,-1.0,-1.0,-1.0,-1.0
IJHS-2015_Transactions_Festival_Pacific,Heritage transactions at the Festival of Pacific Arts,International Journal of Heritage Studies,2014-10-17,0,-1.0,-1.0,-1.0,-1.0
IJHS-2007_Cultural_Heritage_Robots,On the Cultural Heritage of Robots,International Journal of Heritage Studies,2006-12-07,0,-1.0,-1.0,-1.0,-1.0
IJCP-1997_Protection_Property_Arab,The Protection of Cultural Property in the Arab World,International Journal of Cultural Property,2007-05-09,0,-1.0,-1.0,-1.0,-1.0
IJHS-2014_Antiquity_Memorial_Arboretum,Antiquity at the National Memorial Arboretum,International Journal of Heritage Studies,2014-04-16,0,-1.0,-1.0,-1.0,-1.0
JWIP-2007_Diclosure_Origin_Applications,Asking and Telling: Can Disclosure of Origin Requirements in Patent Applications Make a Difference?,Journal of World Intellectual Property,2007-04-18,0,-1.0,-1.0,-1.0,-1.0
JIPL-2018_Strange_Scandecor_Starbucks,‘Turn and face the strange’*,Journal of Intellectual Property Law,2017-12-15,0,-1.0,-1.0,-1.0,-1.0
IJHS-2019_Dignity_Female_Artists,Dignity and voice in silence: contemporary female visual artists quiet empathy,International Journal of Heritage Studies,2017-07-18,0,-1.0,-1.0,-1.0,-1.0
JWIP-2015_Plant_Protection_Kenya,-,Journal of World Intellectual Property,2015-06-15,0,-1.0,-1.0,-1.0,-1.0
JWIP-2012_Unified_Theory_IP,Toward a Unified Theory of Intellectual Property: The Differentiating Capacity (and Function) as the Thread That Unites All its Components,Journal of World Intellectual Property,2012-07-06,0,-1.0,-1.0,-1.0,-1.0
IJCP-2008_Coordinate_Antiquities_England,A Coordinated Legal and Policy Approach to Undiscovered Antiquities: Adapting the Cultural Heritage Policy of England and Wales to Other Nations of Origin,International Journal of Cultural Property,2008-09-03,0,-1.0,-1.0,-1.0,-1.0
IJCP-2000_Salvor_Marine_Archaeology,Salvor in possession: friend or foe to marine archaeology,International Journal of Cultural Property,2000-12-19,1,0.6537720709591631,0.3462279290408368,0.05988409529942048,0.09980682549903412
IJCP-2017_God_Buddhist_Mummy,-,International Journal of Cultural Property,2017-06-21,0,-1.0,-1.0,-1.0,-1.0
JIPL-2012_Licence_Enforcement,Licence enforcement James J. D. Wagner*,Journal of Intellectual Property Law,2012-02-15,0,-1.0,-1.0,-1.0,-1.0
IJHS-2002_Riverbank_Marketing_Maritime,Tales from the Riverbank: place-marketing and maritime heritages,International Journal of Heritage Studies,2002-03-09,0,-1.0,-1.0,-1.0,-1.0
JWIP-2005_IP_Creation_ASEAN,Intellectual Property Creation as Invention Patents for Development and Competitiveness in ASEAN,Journal of World Intellectual Property,2006-02-13,0,-1.0,-1.0,-1.0,-1.0
JWIP-2010_Digital_Locks_Canada,Digital Locks and the Fate of Fair Dealing in Canada: In Pursuit of Prescriptive Parallelism,Journal of World Intellectual Property,2010-06-08,0,-1.0,-1.0,-1.0,-1.0
JIPL-2013_Polish_Code_Civil,The amended Polish Code of Civil Law Procedure: its impact on intellectual property enforcement litigation Katarzyna Zbierska*,Journal of Intellectual Property Law,2013-01-19,0,-1.0,-1.0,-1.0,-1.0
IJCP-2018_Rise_Havens_Threatened,-,International Journal of Cultural Property,2018-12-04,1,0.9953639230857156,0.004636076914284386,0.058823529411764705,0.12121212121212122
IJCP-1994_Nation_Object,The Nation and the Object,International Journal of Cultural Property,2007-05-09,0,-1.0,-1.0,-1.0,-1.0
IJCP-2006_Boston_Reflections_Antiquities,From Boston to Rome: Reflections on Returning Antiquities,International Journal of Cultural Property,2007-01-15,0,-1.0,-1.0,-1.0,-1.0
JWIP-2015_Africa_Plant_Breeders,-,Journal of World Intellectual Property,2015-06-16,0,-1.0,-1.0,-1.0,-1.0
IJHS-2016_Gazes_City_Photography,Crossed gazes over an old city: photography and the Experientiation of a heritage place,International Journal of Heritage Studies,2016-01-23,0,-1.0,-1.0,-1.0,-1.0
IJCP-2015_Fighting_Archaeological_Spain,-,International Journal of Cultural Property,2015-04-21,0,-1.0,-1.0,-1.0,-1.0
JWIP-2017_Climate_Change_Terroir,Climate change and terroir: The challenge of adapting geographical indications,Journal of World Intellectual Property,2017-06-26,1,0.14515974225627723,0.8548402577437227,0.047058823529411764,0.09281045751633987
IJHS-2001_Time_Out_Mind,'Time Out of Mind'-'Mind Out of Time': custom versus tradition in environmental heritage research and interpretation,International Journal of Heritage Studies,2003-03-20,0,-1.0,-1.0,-1.0,-1.0
IJHS-2011_Politics_Fishery_Hong,The politics of wetlandscape: fishery heritage and natural conservation in Hong Kong,International Journal of Heritage Studies,2010-11-18,0,-1.0,-1.0,-1.0,-1.0
JWIP-2012_Ethiopa_WTO_Accession,Ethiopias World Trade Organization Accession and Maintaining Policy Space in Intellectual Property Policy in the Agreement on TradeRelated Aspects of Intellectual Property Rights Era: A Preliminary Look at the Ethiopian Patent Regime in the Light of the Agreement on TradeRelated Aspects of Intellectual Property Rights Obligations and Flexibilities,Journal of World Intellectual Property,2012-05-09,0,-1.0,-1.0,-1.0,-1.0
IJCP-1996_Legislation_Management_Nigeria,Cultural Heritage Legislation and Management in Nigeria,International Journal of Cultural Property,2007-05-09,0,-1.0,-1.0,-1.0,-1.0
JIPL-2013_Hot_Tub_Expert,Hot-tubbing experts: is there scope for the use of concurrent expert evidence? David Wilson Christopher Sharp Sue Gilchrist and Nina Fitzgerald*,Journal of Intellectual Property Law,2013-08-06,0,-1.0,-1.0,-1.0,-1.0
IJCP-2017_Silver_Service_Coin,-,International Journal of Cultural Property,2017-09-30,0,-1.0,-1.0,-1.0,-1.0
IJHS-2013_Islam_Iran_Period,Islamism and Iran’s Islamic Period Museum,International Journal of Heritage Studies,2013-05-11,0,-1.0,-1.0,-1.0,-1.0
JWIP-2008_Local_Trapped_Knowledge,Local Knowledge as Trapped Knowledge: Intellectual Property Culture Power and Politics,Journal of World Intellectual Property,2008-03-10,0,-1.0,-1.0,-1.0,-1.0
IJCP-2009_Complementary_Private_Circulation,Ethical Rules and Codes of Honor Related to Museum Activities: A Complementary Support to the Private International Law Approach Concerning the Circulation of Cultural Property,International Journal of Cultural Property,2009-04-03,1,0.9992642212967241,0.0007357787032759344,0.05336426914153132,0.07192575406032482
IJHS-2004_Arhaeology_Urban_Past,Historical Archaeology and the Recent Urban Past,International Journal of Heritage Studies,2004-01-22,0,-1.0,-1.0,-1.0,-1.0
JIPL-2016_Sui_Generis_India,Sui generis is the answer: positive protection of traditional knowledge in India Deekshitha Ganesan*,Journal of Intellectual Property Law,2016-01-08,0,-1.0,-1.0,-1.0,-1.0
IJHS-1997_Heritage_Conservation_Nepal,,International Journal of Heritage Studies,2006-10-16,0,-1.0,-1.0,-1.0,-1.0
JIPL-2008_Fashion_Police,Why America needs a European fashion police Kamal Preet*,Journal of Intellectual Property Law,2008-05-03,0,-1.0,-1.0,-1.0,-1.0
JWIP-2018_Access_Benefit_Biodiversity,Beyond access and benefit-sharing: Lessons from the law and governance of agricultural biodiversity,Journal of World Intellectual Property,2018-06-01,1,0.0028914244894384295,0.9971085755105613,0.19759825327510916,0.09716157205240175
IJHS-2007_Monty_Python_Iconicity,Monty￿Python’s Iconicity,International Journal of Heritage Studies,2007-09-27,0,-1.0,-1.0,-1.0,-1.0
IJCP-2013_UNESCO_Fate_Indigenous,-,International Journal of Cultural Property,2013-06-11,0,-1.0,-1.0,-1.0,-1.0
JWIP-2013_IP_Preferential_Trade,Intellectual Property in Preferential Trade Agreements: What Treaties What Content?,Journal of World Intellectual Property,2014-01-07,0,-1.0,-1.0,-1.0,-1.0
IJHS-2013_Buildings_British_Labour,Remembering the buildings of the British labour movement: an act of mourning,International Journal of Heritage Studies,2013-06-22,1,0.9996561316237281,0.0003438683762719095,0.06570512820512821,0.04006410256410257
JIPL-2017_IP_National_Security,Intellectual property and national security Marta Iljadica and Paul F. Scott*,Journal of Intellectual Property Law,2017-01-06,0,-1.0,-1.0,-1.0,-1.0
IJHS-2012_Heritage_Loss_Brittany,Representing heritage and loss on the Brittany coast: sites things and absence,International Journal of Heritage Studies,2012-06-14,0,-1.0,-1.0,-1.0,-1.0
IJCP-1995_Breach_Trust_Gifts,Breach of Trust Over Gifts of Collections,International Journal of Cultural Property,2007-05-09,1,0.5481713552850566,0.4518286447149435,0.06011372867587327,0.05523964256701868
IJHS-2017_Empathy_Contextualisation_Emotional,Historical empathy in a museum: uniting contextualisation and emotional engagement,International Journal of Heritage Studies,2017-08-24,1,0.998804679353954,0.0011953206460459834,0.11182108626198083,0.02875399361022364
JWIP-2017_Ratification_Marrakesh_Arab,The ratification and implementation of the Marrakesh Treaty for visually impaired persons in the Arab Gulf States,Journal of World Intellectual Property,2017-10-26,0,-1.0,-1.0,-1.0,-1.0
IJCP-2018_Returning_Archaeological_Italy,-,International Journal of Cultural Property,2018-12-14,0,-1.0,-1.0,-1.0,-1.0
IJCP-2013_Illicit_Antiquities_Transnational,-,International Journal of Cultural Property,2013-06-11,0,-1.0,-1.0,-1.0,-1.0
JWIP-1998_Export_Regime_Encryption,-,Journal of World Intellectual Property,2005-10-13,0,-1.0,-1.0,-1.0,-1.0
IJCP-1995_HongKong_Movement_Antiquities,Hong Kong 1997 and the International Movement of Antiquities,International Journal of Cultural Property,2007-05-09,0,-1.0,-1.0,-1.0,-1.0
IJCP-2014_Redressing_Wrongs_Laundering,-,International Journal of Cultural Property,2014-06-13,0,-1.0,-1.0,-1.0,-1.0
IJHS-2014_Hammams_Contemporary_City,Hammams and the contemporary city: the case of Isfahan Iran,International Journal of Heritage Studies,2014-02-04,0,-1.0,-1.0,-1.0,-1.0
IJCP-2002_Property_Move_Legally,Cultural Property on the Move &#8212; Legally Illegally,International Journal of Cultural Property,2003-01-30,1,0.824787868945397,0.17521213105460304,0.03088803088803089,0.09266409266409266
JIPL-2014_IP_Jury_Trials,IP jury trials—trouble ahead? Robert M. Kunstadt*,Journal of Intellectual Property Law,2014-07-09,0,-1.0,-1.0,-1.0,-1.0
IJHS-2017_Stimulating_Fisherfolk_Nostalgia,Simulating fisherfolk and performing heritage through ritual history and nostalgia,International Journal of Heritage Studies,2017-05-26,1,0.9985859163952754,0.0014140836047245972,0.059369202226345084,0.07421150278293136
IJHS-2009_Regulating_Ownership_Angkor,Protecting World Heritage: Regulating Ownership and Land Use at Angkor Archaeological Park Cambodia,International Journal of Heritage Studies,2009-06-08,0,-1.0,-1.0,-1.0,-1.0
IJCP-1993_Treasure_Discovered_Antiquities,Treasure Trove and Title to Discovered Antiquities,International Journal of Cultural Property,2007-05-09,0,-1.0,-1.0,-1.0,-1.0
IJHS-2016_Isomorphism_Legitimacy_Spanish,Isomorphism and legitimacy in Spanish contract archaeology: the free-fall of an institutional model and the caveat of change,International Journal of Heritage Studies,2016-03-05,0,-1.0,-1.0,-1.0,-1.0
JWIP-2000_Trade_Development_WTO_GATT,The Relationship between Trade and Development with Particular Reference to the Service Trade,Journal of World Intellectual Property,2005-10-12,0,-1.0,-1.0,-1.0,-1.0
IJHS-2000_Interpretation_Community_Involvement,Managing Small Heritage Sites with Interpretation and Community Involvement,International Journal of Heritage Studies,2001-12-14,0,-1.0,-1.0,-1.0,-1.0
